word,freq
액화천연가스,3
스페이스,1
재활용,5
지론,1
키포인트,2
둘째,16
항상,11
협업,9
우주정거장,2
열쇠,3
전승민,6
이종근,1
홍성,3
송규종,1
관실,13
동완,1
사법,26
법무,25
이진수,1
김윤섭,1
이기영,1
국가송무,2
송길대,1
상사,6
박성훈,1
최성수,1
법조인,2
차순길,1
박상진,5
기태,1
순정,1
헌주,1
서정,8
형사법,2
희영,2
범죄예방,1
정종,2
법질서,1
선진,5
박하영,1
법제,2
문영,1
안희준,1
서인,2
박현주,1
최기식,1
오자,3
안미영,1
정규영,1
박재현,1
윤상,2
분원,1
대외,7
최재민,1
오세영,1
유천,1
윤경,11
김용,3
민영,4
권순범,1
세민,2
헌,11
주영환,1
남우,1
김형근,1
박광배,1
이정환,2
이종혁,1
이승호,2
이수권,1
중진,4
송강,1
정영학,1
송무,7
억수,2
이정훈,1
정진용,1
사이버,10
이재승,1
김지용,1
형진휘,1
김후곤,1
서영수,1
김철수,1
조재빈,1
김태훈,5
승희,2
문혁,1
한연,1
정영서,1
섭,10
성남,26
이성희,1
정명호,1
정돈,2
허상,1
재천,1
김훈,1
이용민,1
완,5
동영,1
안영규,1
윤희,3
흥락,1
변창훈,1
김현철,3
박계현,1
김찬,1
김충,4
변창범,1
두봉,1
유두열,1
고민석,1
유병,1
이문,4
김현,3
경일,3
전영준,1
백순현,1
여찬,1
이정수,2
심재철,1
최영,5
주진철,1
정옥자,1
빈,12
정성윤,1
박석재,1
봉문,1
채석,1
이철호,1
박준,2
하종철,1
손순혁,1
노상,1
유혁,1
금융정보분석원,2
권광현,1
심학,1
이선,4
이기선,1
박성근,1
자본시장,6
최창호,1
김덕,3
경제범죄,22
길주,1
홍승욱,1
박종근,1
석리,1
박철웅,1
박지영,1
손준,1
주상용,1
김양수,1
홍종희,1
임현,1
김영현,1
욱,12
김종근,1
정유미,1
송경호,1
봉수,1
병주,1
조세,14
서종혁,1
영배,1
창수,1
안병수,1
영규,1
헌법재판소,3
천기,1
조광,1
이희,2
김훈영,1
김형석,2
이복,1
조상원,1
향연,1
엄희준,1
임대,99
단성,1
최임열,1
배성훈,1
최영아,1
현철,2
임세호,1
박주성,1
최창민,1
이만,3
흠,2
김지,3
지애,2
김원지,1
김효,3
최재봉,1
김종필,1
정희선,1
이태,1
협,1
박건,1
문찬석,1
강신,1
석수,1
황현,1
김종범,1
김유철,1
박윤석,1
박진원,1
박은정,2
이주영,1
서효원,1
장영수,1
김영태,1
하충헌,1
최용훈,1
김현수,11
위성국,1
신영식,1
정진웅,1
김종오,1
대정,2
북부,20
백종우,1
김성렬,1
최용석,1
양요,1
이영재,1
정진우,3
구자현,1
이동수,2
박봉,1
임은정,1
진현일,1
최현철,1
김태헌,1
정혜,1
안성수,1
고병민,1
박소영,2
나병,1
류정,4
김영기,2
안형준,1
의약,1
이준엽,1
강승희,1
재현,4
장윤,1
박승환,2
의정부지검,1
이태형,1
송연규,1
이상진,1
봉하,2
김명옥,2
고양,14
지청,39
김국일,1
황은영,1
신명호,1
석천,1
김영준,1
정은혜,1
석재,1
서영,1
박문수,1
김재호,6
명점,1
한웅,1
박흥준,1
오현철,1
오정희,1
김웅,1
만석,1
박영빈,2
최호,3
국무조정실,4
김태,3
태구,1
태화,3
하담미,1
유상민,1
우만,1
박현규,1
부천,2
이형택,1
이노,2
류지,1
현성,3
이종찬,1
김원,1
아량,1
차맹기,1
이수철,1
박규,1
박두,1
홍기,1
이근수,1
세현,1
서정식,2
은강,1
한정화,1
이진호,1
이성규,2
박혜경,1
김종호,1
정경진,1
김정진,1
김정헌,1
김윤후,1
곽금희,1
여환,1
최성필,1
김정호,1
주용완,1
김선화,1
이유진,2
여주,11
이원석,1
강범구,1
평택,50
김관,1
장성,19
이태일,1
안산,3
윤재필,1
변철,1
허정수,1
미화,3
윤대영,1
박광현,1
김준섭,1
법조윤리,1
안양,5
이영기,2
오영신,1
박영준,1
박기종,1
춘천지검,1
김영규,1
박광섭,1
김명운,1
류국량,1
김재옥,1
고필,1
속초,11
김형수,1
정석,3
김영,2
익,9
이주일,1
박병모,1
김욱준,1
고경,1
기홍,1
윤원,1
진영,10
김도형,1
김태우,1
강대,1
이종민,1
이동원,1
박종민,1
천안,9
노정연,1
백재,1
황종,2
정연,1
이영림,1
최인,1
정용환,1
하신욱,1
순신,1
공주,9
김경수,1
논산,2
김남순,1
서산,1
안범진,1
박주현,1
청주지검,1
김준연,1
김신,1
강수,4
산나,1
김정훈,1
조남철,1
황우진,1
공봉숙,1
김남훈,1
기룡,1
주진우,1
제천,6
재혁,3
영동,16
이영남,1
김형,2
최태원,2
이선봉,1
권도욱,1
이재덕,2
김춘수,1
김후균,2
이창수,1
유현정,1
서성호,1
우남,1
김지헌,1
국민권익위,4
유태,1
정현주,1
김석우,2
이형,5
이정봉,1
안동,1
박기동,1
경주지청,1
이철희,5
황금,7
봉규,1
정승,2
임창,1
박찬,2
전무,14
영덕,2
김재훈,1
권순철,1
김용주,1
이종구,2
박철,5
이명신,1
양인,1
윤진,1
주필,1
김도균,1
장동,2
조대호,1
이준식,3
김우석,1
김형주,1
김병현,2
최성,1
이지윤,1
최용규,1
전계,1
광,14
신지,1
의수,3
이병석,1
이병,2
재환,1
이성일,1
김원호,1
김한수,2
정희,4
신교,1
김성주,2
박홍규,1
수량,2
대경,2
최원석,1
김태운,1
창원,4
김홍,4
최헌,1
김완규,1
김성동,1
반종욱,1
도윤,1
마산,8
이태승,1
황성,1
서창,1
김범,1
이덕진,1
통영,5
노정,2
김지연,2
장성훈,1
박현철,1
김도완,1
윤영준,1
정진기,1
김환,1
도상,1
이정현,1
최성환,1
배창,1
김용규,1
김석,1
담,13
박철우,1
이계,1
김봉현,5
정재훈,1
감사원,5
채수,1
임종,2
선문,1
한진희,1
목포,4
신형식,1
장흥,9
박영진,1
박관수,1
이상길,1
박인우,1
강성용,1
전주,28
백상,1
렬,1
김경우,1
김명수,1
지용,1
박정,3
군산,3
전승수,1
최성국,1
진철,1
정읍,1
양동훈,1
최경규,1
강종헌,1
준희,2
손우,1
임승철,1
통일부,7
복귀,34
홍승표,1
식품의약품안전처,6
이주현,1
정현,5
충남도,1
이광진,1
이완,2
비엔나,1
정혁,1
공화국,7
면직,1
권오성,1
김창희,1
김진숙,1
김희준,1
안병익,1
이기석,1
이명순,1
김영종,1
김주원,1
김회종,1
박근범,1
이광민,1
이중희,1
강진,6
철호,1
김옥,3
안효정,1
상우,3
강태훈,1
김기현,1
김하영,1
조선일보,1
충청,6
을지대,2
홍보팀,4
관혁,1
지방검찰청,2
의료관광,1
김선,1
박금순,1
청주의료원,1
김옥순,1
강태원,1
경보,12
장모,10
성모,21
남상,2
남도,2
물산,14
용인대,1
무용,6
박락,1
기창,1
세르비아,1
참사,8
성기,9
숙영,1
장혜선,1
경찰병원,1
박선홍,1
조선대,2
상철,1
과학기술원,1
상인,18
인혜,1
박양,1
피부,25
동제,1
윤기,4
한국전력,1
일리노이,2
부교수,1
인터,2
서경,2
심현택,1
서산시,2
산림,4
유택,1
계장,2
서산의료원,1
서혜선,1
운수,3
거래소,5
코스닥시장,1
진수,2
남진,1
민선,1
진선,1
오창익,1
인권연대,1
사무국,9
임학,1
월성,1
지산,5
천지,2
정영식,1
민희,1
재희,9
정호,1
역삼,1
난숙,1
마사회,8
동주,11
동선,4
조성일,1
장태,2
소서,2
추방,5
사료,4
독립운동가,7
도산,19
안창호,9
공산주의,7
모함,3
투서,7
민국,5
리버사이드,2
샌프란시스코,6
캘리포니아주,6
한인타운,1
파차파,1
이주,20
입국,9
볼셰비즘,1
친분,1
시일,5
콩,6
찰스,2
왕래,3
방미,5
상하이,8
담당자,7
행적,3
은지,8
고은영,1
수경,9
곽진,1
상훈,1
박대영,1
장헌범,1
김상,5
유지훈,1
윤동욱,1
박재용,2
성호,1
재욱,1
순조,1
민관,3
권열,1
감염병,1
한성,6
이동춘,1
김영훈,1
정윤,1
박용수,1
재난대응,1
홍성철,1
지방자치,3
정병,1
국가기록원,4
기록관,2
김재순,1
민방위,3
김상용,3
최우수,5
이승민,1
태호,1
연출가,3
진섭,3
맘마미아,1
러브,1
브로드웨이,2
번가,2
힌츠페터,22
브람슈테트씨,1
에델트,2
라우트,5
브람슈테트,5
사복,4
응어리,1
쇼박스,1
위르겐,4
실화,1
잠입,1
롤,4
필름,6
눈시울,1
망각,1
원치,2
항쟁,1
배급사,1
자막,1
다큐멘터리,5
흥분,7
도저히,6
잠,26
벅찬,4
망월동,1
추모식,6
감염,12
애착,1
열망,4
감수,12
가면,18
정적,2
촬영,62
총알,2
빗발,3
고요,2
해주시,1
산전,2
년전,6
김재현,3
신인,7
경신,17
돌풍,6
이정후,11
고졸,8
안타,34
신기록,14
초구,4
플라이,3
보우덴,6
타점,24
적시타,1
어깨,17
맹타,5
타이,12
김명신,1
중전,1
김승회,1
내야안타,1
서용빈,1
하진,2
장타,11
패,51
김재환,29
최다인,6
마감,15
동반,11
패배,18
묘,5
회말,5
럭스,1
손승락,1
도벽,3
나성범,13
최정,8
김광현,6
손아섭,8
빅리거감,4
루키,5
메이저리그,14
유니폼,16
밀워키,3
테임즈,9
상남자,2
텍사스,10
추신수,11
신시내티,2
조이,4
보토,3
토끼,13
다저스,15
류현진,12
세인트루이스,2
오승환,1
필라델피아,4
한글,5
팻딘,2
주권,5
레일리,2
장원준,3
켈리,3
소사,11
우규민,3
비야누에바,6
선수권대회,45
버릇,2
이대호,14
도루,28
아웃,11
부상,47
사직,7
이중,6
김문호,4
번즈,2
단타,5
홈,13
폭투,3
이대형,2
무릎,13
십자,1
인대,3
파열,3
한동민,6
재활,11
눈앞,7
홍수,1
양팀,1
화제,45
의학,7
슬라이딩,7
번꼴,4
결장,5
몸값,9
거포,4
최만호,1
주루,2
코치,36
투구,16
문규현,1
역전,5
에인절스,3
아메리칸리그,3
최우수선수,3
마이애미,2
헤드,10
퍼스트,2
왼손,11
엄지,12
복귀전,1
탬파베이,1
장갑,2
무언,1
시그널,9
동작,11
스피드,17
시속,18
실투,2
견제,5
배합,3
이득,7
역수출,1
에릭,5
유감,8
타율,13
타선,6
스포팅,3
외야수,6
내야수,3
배트,3
포스팅,2
입찰,15
노릴,5
잠재력,8
재능,10
홈런왕,2
최정은,1
자격,31
빅리그,2
팔꿈치,4
이헌재,8
회선,1
준우승,8
갈증,4
이정은,6
여제,3
포장재,2
유래,6
트로피,13
부회장,156
인스피,3
션,5
연못,1
개도,2
입상,3
컨디션,5
생수,1
주최,22
통증,20
컷,8
증폭,4
투혼,3
반전,3
후반,23
주신,2
성원,6
샷할,1
타이밍,3
퍼팅,2
시티,47
국체,8
자극제,1
랭킹,8
몬트리올,1
로저스,9
회전,12
고팽,2
몽,4
피스,9
국산,19
볼빅,6
라이선스,4
브랜드,53
로열티,15
골프공,1
모자,10
다각,4
문경,3
발판,4
카운티,5
화순,2
무등산,2
개시,5
안성,7
청통,1
개장,24
핑,6
하이브리드,7
출시,41
뱅,9
챔피언십,17
선동열,1
코칭스태프,4
이강철,2
이종범,3
해태,2
일궜,1
유지현,1
배터리,13
진갑용,1
소프트뱅크,11
맏,2
펠릭스,10
동메달,11
헬싱키,5
차곡차곡,1
트랙,14
멀린,3
오티,4
슬로베니아,3
필리스,1
프랜시스,1
바레인,1
혹독,3
트레이닝,11
근력,7
아테네,6
오사카,7
연패,14
계주,7
관왕,4
재기,8
거머쥐,2
이승건,11
슈퍼매치,3
대충돌,1
윤일록,3
염기훈,3
나탄,14
데얀,9
황선홍,1
골도,1
추세,24
서정원,4
월드컵경기,7
승점,21
라이벌,7
매치,2
우위,8
부임,6
전적,7
축구,43
데이,24
해트트릭,1
백마,1
음주,14
약물,16
벌금,16
봉사,15
타이거,3
우즈,14
플로리다주,2
팜비치,1
법률,29
대리인,2
더글러스,1
덩컨,1
부주의,5
보호관찰,1
징역,48
주피터,1
안전띠,1
혀,3
말투,4
음주운전,6
허리,14
바르셀로나,8
리오넬,5
메시,11
수아레스,2
근황,1
추락,23
강홍구,6
버핏,14
일군,10
신화,35
영웅,8
출현,6
목말,1
의인,3
각박,9
후련해,1
실체,4
신준경,2
꼬집,1
무자격,2
활개,1
조밀,1
매국,7
행태,16
패스,42
공관,87
파문,6
넷,2
모병제,1
징병제,1
장병,14
되레,5
노예,8
부려,1
군대,27
입영,1
폐쇄적,2
심경,1
가뜩이나,3
복무,9
창부,1
수인,2
전투력,1
증강,9
고사하고,2
입대,6
일벌,1
계로,2
재발,11
경석,2
일러스트레이션,6
기령,1
올여름,7
냉면,56
초딩,1
입맛,6
파의,2
고기,33
육수,17
메밀,10
물냉면,1
함흥,7
고구마,2
전분,1
양념장,3
비빔냉면,1
인자,10
미식,8
망향,2
관문,13
유별,1
평뽕,1
빗,11
부심,5
자부심,7
신조어,8
소셜네트워크서비스,23
도배,2
완냉샷,2
굿즈,6
번지,13
인스타그램,14
입문,3
도장,3
가게,36
디자이너,1
치어리더,1
놋그릇,1
둥,2
면발,3
고명,1
어우러져,3
슴슴,1
회사원,15
실향민,2
예능,1
박찬일,1
계보,3
을지,7
면옥,4
밍밍,1
고춧가루,1
특징,20
장충동,7
이용재,1
평론가,12
사절,2
면스,1
플레인,1
불쾌,1
가위,12
일장,5
레퍼토리,2
강아름,1
첫인상,2
번은,2
하나요,4
단골,6
광경,3
쇠,4
젓가락,2
압출기,1
금속,2
미술,43
알쏭달쏭,1
이호정,1
논쟁,11
사골,1
살코기,1
동치미,3
국물,2
그날그날,1
습도,18
반죽,2
김영길,1
마포,9
을밀대,2
감칠맛,2
배달,12
땀,35
뻘뻘,2
지배인,2
조미료,2
웰빙,1
매콤,1
달콤,1
김정현,1
포목,2
양념,2
김태경,1
식육,1
마케터,1
오장동,2
흥남,3
얼음,11
후루룩,1
쏙,3
쫀쫀,1
식감,7
머릿속,4
맴돌,1
이학,2
자고로,1
무죄,8
중엽,1
동국세시기,1
김칫국,1
시의전서,1
나박김치,1
구한,10
고종,2
순종,1
백범,2
김구,4
진주냉면,2
한량,1
권번,1
입가,2
냉면집,1
진주시,1
예종석,1
증조,1
함경도,1
동춘,2
배급,1
밀가루,1
남쪽,5
재우,1
대중화,2
신흥,10
여럿,5
아우,8
형님,3
당돌,3
입지,26
다지,3
전만,5
우후죽순,2
저변,2
어설픈,1
칠,6
임모,2
요식업,1
확,4
조리법,2
미각,3
윤민,1
명가,5
구매,34
장수경,1
금융인,1
이설,1
코스프레,3
톡톡,2
지진,12
라마단,1
노지현,5
볼펜,2
쇠고기,2
한우,2
육우,2
실리콘밸리,7
스타트업,2
라티,1
링크,3
판별,1
비아그라,1
진품,1
생선회,2
육류,1
천일염,1
원산지,1
신선도,3
스탠퍼드대,3
큐,1
바이오,6
혈압,5
재는,2
무척,4
주치의,2
건강검진,2
전송,8
고령자,10
이공,13
펄즈,1
시스템스,1
클레,2
스펙,7
윗사람,1
선행,22
주입,10
근대화,1
기술자,8
패자,2
문제해결,1
고리,3
기만,2
뉴스룸,14
공짜,12
카셰어링,14
조현,4
서쪽,7
서귀포,3
농사일,3
삼촌,2
앞바다,6
갈치,1
한치,2
바닷,2
거니,2
산책길,2
로망,1
뻥,1
송별,1
슬로,4
일거리,1
친족,1
괸,1
한평생,2
시골,5
드나들,1
숟가락,2
개수,2
침해,11
방영,7
나중,14
너무나,14
후의,1
터전,1
보금자리,1
텔레비전,3
필자,6
숙박,7
배추,10
귀촌,25
웅,3
피니언,3
라이브,7
프랜차이즈,18
점주,13
심야,4
치킨,17
검색,8
빈도,2
재래시장,1
월등,3
알바,4
점포,31
슈퍼마켓,3
오프라인,4
할인,35
일색,1
납부,7
수령,3
즉석,1
택배,4
점심,5
유용,15
어로,3
소자본,1
주점,4
붐임,1
근접,13
포화,6
폐점,7
두운,12
편의,24
현대인,1
외로움,3
수만,9
질적,2
윤희웅,2
푸틴,5
메르켈,4
치매,22
뒤척,1
구절,5
염려,4
화살,4
몸병,1
몸살,3
토닥토닥,1
마음대로,3
아픔,9
펑펑,2
시조,8
웅얼웅얼,1
입속,1
묘미,2
구나,2
묵묵,3
나민애,6
문학평론가,2
깃,5
사법부,7
질서,6
납득,4
독재,22
광풍,2
최재경,3
객원,8
조윤선,4
광부,20
집행유예,9
선고,50
법관,8
실형,4
인신공격,5
도둑,3
법조,8
이재용,39
뇌물,30
방청객,5
물통,1
압력,9
사법권,1
시시비비,1
몽테스키외,1
재판관,13
발음,11
오판,3
무능,8
시류,1
편승,5
작용,15
삼심제,1
세계관,2
설교,1
경멸,1
스르,1
형사재판,3
특성,22
형법,1
완벽,3
입증,14
부득이,1
오류,6
강압,3
그름,2
결코,14
삼권분립,1
수호,8
월리,1
엄,3
크랜치,1
외침,1
저울,3
독재정,5
냉정,5
법리,4
래야,4
걸음,4
깃털,3
꿰,2
라다만티스,1
이진영,3
학창시절,1
톈안먼,9
삼엄,1
톱뉴스,1
미하일,1
고르바초프,1
서기장,1
소수,6
지국,2
라슨,2
뉴욕주립대,1
부총,3
데모,1
김성태,3
취재원,1
진압,4
폭동,3
조가,7
자국,13
인덱싱,1
부시,6
무력진압,1
성토,1
도량,1
봉기,3
대체로,10
우드,3
사망자,13
특종,8
교훈,11
김동연,18
함정,12
이영길,10
탁경현,8
닉슨,7
단추,1
베트남전쟁,2
끝내기,2
공산권,1
부근,7
핵전쟁,4
서방,5
이승만,9
반공,1
골치,3
드와이트,1
아이젠하워,1
이승,2
누군가,21
정면,12
겁쟁이,6
이스라엘,18
비웃음,1
소형,36
수용,24
이수,5
기업은행,5
총회,10
아르헨티나,1
부에노스아이레스,1
출장,13
남미,8
본업,2
거미줄,1
응모,6
친박,1
부행,5
낙점,2
이수룡,1
재임,4
지주,10
부원,1
꿰찼,3
수출입은행,6
사방,3
복잡,1
낙하산,7
거치,16
카르텔,1
임원,18
일개,1
리가,2
코레일,2
자회사,10
후쿠오카,8
신칸센,1
기념관,9
구경,4
공헌,4
멘토링,1
승무,1
런가,1
보라,5
에어컨,11
빵빵,1
꼴,6
태생,2
방만,1
사내,2
다그,2
반장식,1
정규직,16
낯,1
동서,8
김용진,2
보합,3
둔화,8
지역별,9
가팔랐,1
용산구,10
개구,4
과천시,4
배수진,1
제조업,8
화약고,1
절박,7
경연,3
건만,3
확정판결,1
권혁,1
대학원,25
터널,4
생산량,8
판매량,29
멕시코,4
부분파업,4
특근,1
빚어질,1
쌍용차,5
쟁의,2
서동,11
이은택,6
물량,22
손질,6
양극화,20
미달,8
소유권,3
악재속,1
부가세,1
호조,6
곳간,4
풍족,3
씀씀이,2
걷혔,2
소비,40
동향,10
전과,10
부가가치세,6
세목,2
걷힌,1
진도,4
유가,5
지갑,5
통계청,8
서비스업,11
소매,7
제자리걸음,3
면세점,12
조선업,1
구조조정,12
추석,9
유통업,7
이마트,26
홈플러스,6
광나루,1
어음,4
보류,5
초대형,16
이상인,10
증권사,8
신청서,2
적격성,4
금고,3
충족,11
금감원,12
계,17
열사,13
총수,9
부재,6
수지,5
내빈,1
바운드,2
유례,6
호황,14
방일,2
한일,27
희비,6
국문,5
다국어,2
미흡,3
대중교통,20
토마스,2
한국어,16
알파벳,2
애플리케이션,9
생소,2
길찾기,1
구글맵,1
대대,8
호환,3
통용,4
쇼핑,29
사서,4
조너선,2
홋카이도,3
면세,10
소스,7
이성태,1
광연,1
숙박시설,6
비자,4
뒤처,3
사면초가,5
초등교육,4
북적,5
안간힘,2
발족,7
가맹,25
모범,5
규준,1
품목,13
마진,2
난립,1
시민사회단체,1
당사자,12
박은서,6
아이돌,5
눈총,1
낱개,2
안해,11
동동,2
기획사,3
티셔츠,9
응원봉,1
규어,9
김태형,4
오빠,2
운동선수,2
유명인,1
엠넷,2
듀스,2
배출,32
십대,1
팬덤,3
노린,5
완구,2
토이저러스,1
사전예약,1
전원,16
인치,18
결제,27
품질,9
만만찮,1
배모,1
포장,7
반짝,5
수현,1
간사,3
바가지,1
항해사,1
이준우,1
가명,2
꾼,1
진급,10
차차,1
해고,21
퇴사,1
파산,5
통보,16
뿔뿔이,1
해운업,3
격랑,2
과잉,13
매각,16
운항,3
영세,6
채권,14
패착,1
무형재산,1
간과,1
합병,21
화물,7
뒷수습,1
흡수,8
피어스,1
데이터,46
점유,34
적체,1
소화,25
월마트,1
인수합병,13
재무,8
단일,9
머스크,2
김인현,1
해상법,1
대형화,3
흥,4
끼리,6
공생,1
동력,6
박해,29
유동성,2
발주,7
펀드,15
외항,1
향방,1
소극,5
체질,2
컨테이너선,1
유조선,1
견고,4
얼라이언스,1
몸집,5
고속,21
한진,2
신주,1
납입일,1
소진,4
텔레콤,30
무선,5
릴레이,8
중계기,3
기지국,5
단말기,26
음영,2
전파,10
강소기업,2
신동진,5
시승,1
